gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0.0,-0.4402778489254012,1,1,-1.0761535295440012,1,0,0,0,0,0,0,0,0,-1.498461533617538,-0.9568200084041201,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.4402778489254012,1,1,-0.7501424327394909,1,0,0,0,0,0,0,1,1,0.5362219697415965,-0.49804413243942214,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.4402778489254012,0,0,-0.4241313359349805,1,1,0,0,0,0,1,0,1,0.644272972779459,-0.20266274361831402,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.4402778489254012,1,1,-0.4241313359349805,1,0,0,0,0,0,0,0,0,-1.4835006255046033,-0.8215665412670244,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0,-0.4402778489254012,1,1,-0.6686396585383633,1,0,1,0,1,0,1,0,0,-0.01733163043699171,-0.5549000285466608,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,-0.4402778489254012,0,0,-0.913147981141746,1,1,0,0,0,0,0,0,0,-1.2989827587784073,-0.8958588340841694,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,-0.4402778489254012,0,1,-0.7908938198400547,1,0,1,1,0,0,0,0,1,-0.2916149458407966,-0.6694284621260324,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,1,0,-0.505634110136108,1,1,1,0,0,0,0,0,0,0.5860916634513792,-0.3040145584181742,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,0,0,-1.2391590779462565,1,0,0,0,0,0,0,0,1,0.16386159004188555,-0.9472410259077919,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,0,0,0.8391616641824973,1,1,0,1,1,1,0,1,1,0.3034967324292772,0.7403593903404894,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,-0.4402778489254012,1,1,-0.8723965940411823,1,0,0,0,0,0,0,0,0,-1.4685397173916683,-0.9036721055212665,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0,-0.4402778489254012,1,0,1.491183857791518,1,0,0,0,0,0,0,0,0,-1.4918122411229005,-0.4050573737826689,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,-0.4402778489254012,0,0,-1.1576563037451288,1,0,0,0,0,0,0,0,1,0.20375734500971182,-0.8864122799172834,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.4402778489254012,1,0,1.6134380190932094,1,1,1,1,1,1,1,1,1,0.8071806388980823,1.7539658238920524,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,2.2712930083598994,1,0,1.0429185996853163,0,0,0,1,1,0,0,1,1,-0.6473520943039134,0.1633912303485153,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,1,1,-0.6686396585383633,1,0,0,0,0,0,0,0,0,-1.4751890098863063,-0.8650471761005881,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,1,0,0.4316477931768593,1,0,1,0,1,1,0,0,1,0.6475976190267777,0.5554011568860406,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,-0.4402778489254012,1,0,-1.2391590779462565,1,1,0,0,1,1,1,1,1,1.3175138378615256,-0.8997433984144776,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,1,0,-0.7501424327394909,1,0,0,1,1,1,1,1,0,0.5711307553384444,-0.4852647986482377,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,-0.4402778489254012,1,0,0.8391616641824973,1,0,0,0,1,0,1,1,1,1.0000101212425754,1.2003050498819279,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,-0.4402778489254012,0,0,-0.01661746492934249,1,0,0,0,0,0,0,0,0,-1.470202040515328,-0.7179855162548853,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,-0.4402778489254012,1,0,0.06488530927178511,1,1,0,0,0,0,0,0,0,-1.3322292212515956,-0.662520117606791,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,2.2712930083598994,0,0,-0.7093910456389271,1,1,0,0,0,0,0,0,1,0.3217822867895308,-0.5011782695695571,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,2.2712930083598994,0,0,-1.0354021424434374,1,0,1,0,0,0,0,0,0,0.38827521173590773,-0.7846190373526156,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.4402778489254012,1,1,-0.7093910456389271,1,1,0,1,1,0,1,1,1,1.3490979772110543,-0.3186258174333108,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.4402778489254012,1,0,1.1651727609870077,1,0,0,0,0,0,0,0,1,-1.470202040515328,-0.454254498170493,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.0,-0.4402778489254012,0,0,-1.2799104650468203,0,0,0,1,0,0,0,0,0,-1.1576852932673563,-0.993701298153808,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.4402778489254012,0,0,-1.2799104650468203,1,0,0,0,0,0,0,0,0,-0.6473520943039134,-0.9869253819640088,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,-0.4402778489254012,0,0,-0.9946507553428736,1,1,0,0,0,0,0,1,0,0.6559092346450749,-0.7144099513599423,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.4402778489254012,1,1,0.02413392217122131,1,0,1,0,1,0,1,1,0,0.33175622553148726,0.07603267569306109,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,-0.4402778489254012,0,0,-0.7908938198400547,1,0,0,1,1,0,0,0,1,0.4813653066608354,-0.5162088849612612,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,1,0,-1.2799104650468203,0,0,0,0,0,0,0,0,1,-1.328904575004277,-0.9959746511425678,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,0,0,-0.505634110136108,1,0,0,1,0,0,0,0,1,-0.4312500882281883,-0.554966242711382,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,-0.4402778489254012,0,0,-1.1984076908456927,0,0,0,0,0,1,0,0,0,-1.1427243851544215,-0.9706587688308431,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,0,0,-0.7908938198400547,1,0,0,0,0,0,0,0,0,-1.5001238567411976,-0.8988605428848622,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,1,0,0.3093936318751679,1,1,0,1,0,0,0,0,0,-0.2716670683568835,0.043278735544325674,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,-0.4402778489254012,1,1,0.4316477931768593,1,1,1,0,0,1,0,1,1,0.23700380748290029,0.39388273774288374,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,-0.4402778489254012,1,0,-1.0761535295440012,1,0,0,1,1,0,0,1,1,0.8720112407207999,-0.7725239165968831,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,1,1,1.491183857791518,1,0,0,0,0,0,0,0,0,-1.4967992104938788,-0.39978231199321623,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,-0.4402778489254012,1,1,1.6134380190932094,1,1,1,1,1,0,1,1,0,1.4937200889694244,2.5815766687418686,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,-0.4402778489254012,1,1,1.0836699867858801,1,0,0,0,0,0,0,0,0,-1.5117601186068137,-0.48043116462359275,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,-0.4402778489254012,1,0,-0.505634110136108,1,0,1,1,0,1,1,0,1,1.0565291074469958,-0.16748095076313604,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,1,1,-0.34262856173385287,1,1,0,0,0,0,0,0,1,-1.3521770987355088,-0.7476273906617258,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,-0.4402778489254012,0,0,1.0836699867858801,1,1,0,1,1,1,1,1,1,1.5485767520501852,1.8710766098955494,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,1,1,1.6134380190932094,1,1,0,1,1,1,1,1,1,1.5784985682760548,2.542885525156469,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,-0.4402778489254012,0,1,-1.2799104650468203,1,0,0,0,0,0,0,0,0,-1.4635527480206902,-0.9977624335900392,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.4402778489254012,1,0,-0.22037440043216147,1,0,1,0,0,1,1,1,1,1.2343976816785545,0.17661199190450763,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,-0.4402778489254012,0,0,-0.7501424327394909,1,0,0,1,0,1,0,0,1,0.5079624766393861,-0.5159219569141361,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,-0.4402778489254012,1,1,1.5726866319926456,1,1,1,0,1,0,1,1,0,1.355747269705692,2.262071252574017,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,-0.4402778489254012,0,1,-0.7908938198400547,1,0,0,0,0,0,1,0,1,0.44978116731130624,-0.5505078222868236,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,-0.4402778489254012,0,0,0.4723991802774231,1,0,0,0,0,0,0,0,0,0.13560209693967507,0.2992406249681014,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,-0.4402778489254012,0,0,0.02413392217122131,1,0,0,1,0,1,0,0,1,0.5046378303920673,0.17824527463429624,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,-0.4402778489254012,1,1,1.6134380190932094,0,0,1,1,1,1,0,1,1,-0.30990050020105014,0.8378928549747623,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,-0.4402778489254012,0,0,-1.2799104650468203,1,0,0,0,0,0,0,1,0,0.502975507268408,-0.9716519813016606,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,0,0,-0.5463854972366718,1,0,1,0,1,1,1,1,1,1.3906560553025398,-0.15300212007744177,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,1,0,1.2874269222886991,1,0,0,1,1,1,1,1,1,1.252683236038808,1.9303824300974712,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,-0.4402778489254012,0,0,-1.2391590779462565,1,0,0,0,0,0,0,0,1,-0.6240795705726813,-0.9696214135835449,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,-0.4402778489254012,0,0,-1.2799104650468203,0,0,0,0,0,0,0,0,0,-1.313943666891342,-0.9957760086484043,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,0,1,1.1651727609870077,1,0,0,0,0,0,0,0,0,-1.4967992104938788,-0.5106689665129238,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,-0.4402778489254012,1,1,-0.13887162623103388,1,0,0,0,0,0,0,0,0,-1.4884875948755816,-0.768528995325373,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1.0,2.2712930083598994,1,0,-0.3833799488344167,1,1,0,0,0,0,0,1,0,0.7323760983334082,-0.13472701061440084,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,1,0,1.0021672125847525,0,0,1,1,1,0,1,1,1,-0.2001871740395283,0.5104638104286113,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.4402778489254012,1,1,1.6134380190932094,0,0,1,1,1,1,0,0,0,-0.6490144174275727,0.37907283623358373,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,-0.4402778489254012,1,0,1.3689296964898268,0,0,1,1,1,1,1,0,1,-0.2716670683568835,0.6657360266997385,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,-0.4402778489254012,1,1,1.328178309389263,1,1,0,1,1,1,1,1,1,0.6459352959031184,1.3434600740090823,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,-0.4402778489254012,0,0,-0.9946507553428736,1,0,0,0,0,0,1,0,1,0.5063001535157268,-0.7312062778108774,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.4402778489254012,0,0,-1.1576563037451288,1,0,0,0,0,0,0,0,1,0.17882249815482046,-0.8884649190236396,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,1,0,1.5726866319926456,1,1,0,0,0,0,0,0,0,-1.3305668981279364,-0.19606339853443808,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,-0.4402778489254012,1,1,-1.2799104650468203,1,0,0,0,0,0,0,0,1,-1.4818383023809438,-0.9980052188606836,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,1,0,-1.1576563037451288,1,0,0,0,0,1,0,0,0,-0.4894313975562681,-0.9277519900915296,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.4402778489254012,0,0,-0.8316452069406185,1,0,0,0,0,0,0,0,1,-1.510097795483154,-0.9100948794992195,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1.0,-0.4402778489254012,0,0,-0.34262856173385287,0,0,1,0,0,0,1,1,1,-0.4711458431960143,-0.43803202781380807,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,-0.4402778489254012,1,1,-0.05736885202990629,1,0,1,0,1,1,1,1,1,0.5445335853598936,0.1168426725495378,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,-0.4402778489254012,1,0,-1.2799104650468203,1,0,0,0,0,0,1,0,0,-0.3182121158193473,-0.9825552470924123,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,-0.4402778489254012,0,0,-0.09812023913047009,1,1,0,0,0,1,0,1,1,0.8354401320002928,0.1951519580264333,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,-0.4402778489254012,1,1,0.5946533415791145,1,1,1,1,0,1,1,1,1,0.6825064046236256,0.8061321272968446,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,-0.4402778489254012,0,0,0.8799130512830611,1,1,1,1,0,1,1,1,1,1.437201102765004,1.5359887936299836,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,-0.4402778489254012,0,0,0.7169075028808058,1,0,1,1,0,1,0,1,1,0.9551273969037711,1.0887562537150086,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,-0.4402778489254012,0,0,-1.2799104650468203,1,0,1,0,0,0,0,1,1,0.6592338808923935,-0.9695772708070642,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.4402778489254012,0,0,1.6134380190932094,1,0,0,0,0,0,0,0,0,-1.4801759792572844,-0.31524889503253145,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,-0.4402778489254012,0,0,-0.13887162623103388,1,1,0,0,0,0,0,0,0,-1.3172683131386609,-0.6970397688147573,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,0,0,-1.2391590779462565,1,1,0,1,0,0,0,0,1,-0.3448092857978982,-0.9565551517452355,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.4402778489254012,0,0,-0.913147981141746,0,0,0,0,0,1,0,0,1,-1.169321555132972,-0.8749130866440415,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,-0.4402778489254012,1,0,-0.5871368843372357,1,1,0,0,0,0,0,0,1,0.2785618855743859,-0.4304394702591147,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,2.2712930083598994,0,0,-0.8723965940411823,1,0,0,1,0,0,1,1,1,1.0049970906135537,-0.5123905347956741,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,0,0,-0.6686396585383633,1,0,0,0,0,0,0,0,0,-1.4967992104938788,-0.8814020747867155,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,-0.4402778489254012,0,0,1.6134380190932094,1,1,0,1,1,1,1,1,0,0.7257268058387705,1.796364960701837,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,-0.4402778489254012,0,0,1.6134380190932094,1,1,0,1,1,1,1,1,0,1.4770968577328303,2.4707782997751226,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,-0.4402778489254012,1,1,0.3501450189757317,1,0,1,0,0,1,1,1,1,0.33009390240782793,0.4001951547796347,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,2.2712930083598994,1,0,1.328178309389263,1,0,1,1,1,0,0,1,0,0.9850492131296409,1.6973306416672176,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,2.2712930083598994,0,0,-0.7908938198400547,1,0,0,1,1,0,0,0,1,-0.3315107008086229,-0.6841059353058901,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,2.2712930083598994,0,0,-1.1576563037451288,1,0,1,0,0,0,0,0,0,0.3517041030154001,-0.8862357088113604,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,0,0,0.3501450189757317,1,1,0,0,1,0,0,1,0,0.007603216417899644,0.11068475523046972,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,2.2712930083598994,0,0,-0.7093910456389271,1,0,0,1,0,0,0,0,1,0.3201199636658715,-0.5326962119768308,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,0,0,-1.2799104650468203,1,0,1,0,0,0,0,0,1,-0.5393010912660509,-0.9854907417283836,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,-0.4402778489254012,0,0,0.3908964060762955,1,1,1,1,1,0,0,1,1,1.1379829405063078,0.8905331159280869,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,1,0,0.7576588899813697,1,0,1,1,1,0,1,0,1,0.9551273969037711,1.0322755712078566,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,1,1,-1.2391590779462565,1,0,0,0,0,0,0,0,0,0.1871341137731176,-0.9419659641183392,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,2.2712930083598994,1,0,-1.2799104650468203,0,0,0,1,0,0,1,0,0,-0.8169090529171743,-0.9891766635645285,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,0,1,-0.01661746492934249,1,1,0,1,1,1,1,1,0,0.6293120646665241,0.15548967335845668,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,-0.4402778489254012,0,0,-0.913147981141746,1,0,0,0,0,0,0,0,1,-1.4934745642465599,-0.9217044297136633,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.4402778489254012,1,1,1.4096810835903903,0,0,0,1,1,1,1,1,1,-0.17359000406097763,0.8046533442847384,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,-0.4402778489254012,1,1,1.1651727609870077,1,1,1,1,1,1,1,1,0,1.6732509863246419,2.086669930227656,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,-0.4402778489254012,0,0,0.7169075028808058,1,1,1,1,1,1,1,1,0,1.6483161394697505,1.54943026906838,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,-0.4402778489254012,1,0,-1.2391590779462565,1,0,0,0,0,0,0,0,1,-0.6706246180351452,-0.9713650532545355,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,2.2712930083598994,1,0,-0.13887162623103388,0,0,1,0,1,0,0,1,1,-0.6573260330458698,-0.464561836478754,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,2.2712930083598994,0,0,-1.1984076908456927,0,0,0,0,1,0,0,1,1,-0.7853249135676454,-0.9485653092022153,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,2.2712930083598994,0,0,-0.7908938198400547,1,1,0,1,1,0,1,1,1,1.4006299940444968,-0.40468216018258235,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,2.2712930083598994,1,0,1.0021672125847525,1,1,0,1,0,0,0,1,1,0.833777808876633,1.1672641816860676,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,0,0,-0.05736885202990629,0,0,1,1,0,1,0,1,1,-0.49608069005090566,-0.3359077144255344,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,-0.4402778489254012,1,0,0.5131505673779869,1,1,1,1,1,1,1,1,0,1.6134073538729028,1.2144528097440164,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,-0.4402778489254012,1,1,1.1651727609870077,1,1,1,1,1,1,1,1,0,0.7755964995485531,1.4327388394414504,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,-0.4402778489254012,0,0,0.7169075028808058,1,1,0,0,0,0,0,0,0,-1.325579928756958,-0.479305523823333,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,2.2712930083598994,0,0,-0.5463854972366718,1,0,1,1,0,1,1,1,1,1.3374617153454385,-0.12086617879943734,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,-0.4402778489254012,0,0,1.0836699867858801,1,0,0,0,0,0,0,0,0,-1.510097795483154,-0.5215280895271946,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,-0.4402778489254012,1,0,1.5726866319926456,1,1,0,0,0,0,0,0,1,-1.3471901293645305,-0.24194981468620405,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,2.2712930083598994,0,0,-0.6686396585383633,1,0,0,0,0,1,1,1,1,0.9867115362533002,-0.33983642153232335,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,1,0,1.0021672125847525,1,0,1,1,0,1,0,0,1,-0.16694071156633983,0.5160699430416699,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,-0.4402778489254012,0,0,-1.2799104650468203,0,0,0,0,0,0,0,0,0,-1.328904575004277,-0.9959746511425678,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.2712930083598994,1,0,-0.505634110136108,1,1,0,1,0,1,1,1,0,1.4056169634154747,-0.04811888315911952,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,0,0,-1.2799104650468203,1,0,0,0,0,0,0,0,0,0.1937834062677549,-0.9757572595143728,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,-0.4402778489254012,1,0,-1.116904916644565,1,1,0,1,0,1,0,0,1,0.6858310508709446,-0.8298653832454104,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,1,0,0.7984102770819335,1,1,0,1,1,0,1,1,1,1.3391240384690979,1.4760429031690911,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,2.2712930083598994,1,0,-0.4648827230355443,1,0,1,1,0,0,0,1,1,0.0059408932942403144,-0.4154971404203723,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.4402778489254012,0,0,-0.7501424327394909,0,0,0,0,1,1,1,1,1,-0.3248614083139851,-0.666161896666455,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,0,0,-1.116904916644565,1,0,0,1,0,0,0,0,0,-0.4728081663196739,-0.8988826142731025,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.4402778489254012,0,0,-1.0761535295440012,1,0,1,1,0,0,0,0,0,-0.3198744389430068,-0.8643850344533766,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.4402778489254012,0,0,-0.913147981141746,1,0,0,1,0,0,0,0,0,-0.4511979657121012,-0.7869806758943371,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,0,1,-1.2799104650468203,1,1,0,0,0,0,0,0,0,-1.308956697520364,-0.9957097944836831,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.4402778489254012,0,0,1.4504324706909542,1,1,1,0,0,0,0,0,0,-0.3431469626742386,0.620953179959992,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,-0.4402778489254012,1,1,-0.5871368843372357,1,0,0,0,1,0,1,1,0,1.0099840599845322,-0.22120270974023964,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.4402778489254012,0,0,-0.4241313359349805,1,1,0,0,0,0,0,0,1,0.37331430362297285,-0.2195914983986914,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,-0.4402778489254012,0,0,-0.505634110136108,1,0,0,0,0,0,0,0,1,-0.6789362336534422,-0.5976523075682916,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,1,0,-1.2799104650468203,1,0,0,0,0,0,0,0,0,0.173835528783842,-0.9760221161732574,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,2.2712930083598994,0,0,-0.9946507553428736,1,0,0,1,0,0,0,0,1,0.32344460991319013,-0.7391740489656574,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,0,0,-0.913147981141746,1,0,0,0,0,0,0,0,1,-0.662313002416848,-0.8147244109125042,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,2.2712930083598994,0,0,-0.34262856173385287,1,1,0,0,0,0,0,0,1,0.3766389498702915,-0.25088872692356107,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,0,0,0.1056366963723489,1,0,1,1,1,0,0,0,0,-0.11873334098021646,-0.11470826148036917,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,-0.4402778489254012,1,1,-0.3833799488344167,1,0,0,1,1,1,0,0,0,0.7323760983334082,-0.15019905377091256,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,2.2712930083598994,0,0,-1.0761535295440012,1,0,0,0,0,0,1,1,1,0.8171545776400387,-0.7562793748519578,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,0,0,-0.8316452069406185,1,0,0,0,0,0,0,0,0,-1.498461533617538,-0.9096534517344117,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,-0.4402778489254012,0,0,-1.2799104650468203,1,0,0,0,0,0,0,0,0,-1.4801759792572844,-0.9979831474724431,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,-0.4402778489254012,1,1,1.5726866319926456,1,0,0,0,1,0,0,0,0,0.3749766267466322,1.3928779122793102,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,2.2712930083598994,1,0,0.1056366963723489,1,1,0,0,1,0,1,1,1,1.1978265729580468,0.5104858818168518,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,-0.4402778489254012,1,1,0.3093936318751679,1,1,0,0,1,0,1,1,1,0.32510693303684945,0.32431372200918185,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.4402778489254012,0,1,-1.2799104650468203,1,0,1,0,0,0,0,0,1,0.2935227936873203,-0.9744329762199495,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
