gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1.0,0,0,0,0.36277981375024587,1,1,0,0,1,0,0,0,1,-0.2998576620628024,-0.00752939649158905,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,1,0,0.6486578989858718,1,1,0,1,0,1,1,1,1,1.3489800028989576,1.258338803146822,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0,0,0,-1.229969518276813,1,0,0,0,0,0,0,0,1,0.10233856997746489,-0.950881422005681,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0,0,0,0.7303373519103363,0,0,1,1,0,0,0,0,1,-0.9907673718747142,-0.2099749028392429,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0,0,0,-0.5765338948810964,1,1,0,0,0,0,0,0,0,0.3159531662478146,-0.3858442936112133,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0,0,0,-0.9032517065789546,1,1,0,0,0,0,0,0,0,-1.3011760820800657,-0.8908572078309785,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0,1,0.5669784460614072,1,0,1,1,0,1,1,1,1,1.352317730965682,1.1423824294132543,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1,0,0,-1.1891297918145805,1,0,0,0,0,0,0,0,0,-0.656994565202293,-0.946233381708344,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,1,0,0.19942090790131678,1,1,0,1,0,1,0,1,0,0.24752974087996787,0.17965986275571424,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0,0,0,-1.0257708859656514,1,1,0,1,0,0,1,1,1,1.1720804153625743,-0.7033121177475155,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,0,0,-0.82157225365449,1,1,0,0,0,1,1,1,1,0.37269454338212576,-0.6227164333573256,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0,1,0,0.4444592666747104,1,0,1,0,1,1,1,1,1,0.4711575213504901,0.5363357971513719,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0,1,1,-0.08645717733430915,1,1,0,1,0,1,0,0,1,0.6296996045198902,0.14042951306909857,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0,1,0,0.3219400872880136,0,0,1,1,1,0,0,0,1,-0.7454443589704847,-0.23930870739516463,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0,1,0,1.1795743429948913,1,1,0,0,1,1,1,1,1,1.3907016037330102,2.0001571388309194,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,0,0,0.7711770783725685,1,0,0,0,0,0,0,0,0,-1.4697313494496385,-0.5487480982906118,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0,1,0,-0.82157225365449,1,0,0,1,0,0,0,1,1,0.6797655255207533,-0.558066418312546,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0,0,0,0.5669784460614072,0,0,1,0,0,0,0,0,1,-1.1326208147104933,-0.3403424254372817,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0,0,1,-0.49485444195663186,1,0,0,0,0,0,0,0,1,-1.511452950283691,-0.8361926956259326,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0,0,1,-1.229969518276813,1,0,0,0,0,0,0,0,0,-1.5164595423837774,-0.9812604796428223,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0,1,0,1.5879716076172141,1,1,0,0,0,0,0,0,1,-1.3428976829141184,-0.254809588195375,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1.0,0,0,0,0.6078181725236395,1,1,0,1,1,0,1,1,1,1.2822254415644732,1.1719386282417759,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0,1,0,-0.5765338948810964,1,1,0,1,0,0,0,0,0,-0.2631426533288363,-0.5247739957043467,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0,0,0,1.3429332488438204,1,0,1,1,1,1,1,1,1,0.6730900693873048,1.4254236201510977,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0,1,0,-0.5765338948810964,1,1,1,0,0,0,1,1,1,1.158729503095678,-0.22752181094737198,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0,0,0,1.3020935223815882,1,1,0,1,0,1,1,1,1,1.367337507265941,2.0676538005649774,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,0,0,0,-0.33149553610770277,1,0,0,0,0,0,0,0,1,-1.506446358183605,-0.7936264318503191,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0,1,1,-1.270809244739045,1,0,0,0,0,0,0,0,1,-1.4747379415497248,-0.9936478406266345,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0,0,0,-1.270809244739045,1,0,0,0,0,0,0,0,0,-0.6553257011689311,-0.9827282818419812,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0,1,1,-1.1891297918145805,1,0,0,1,0,0,1,0,1,-0.1997258200610761,-0.9277746570825556,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0,1,0,1.6288113340794463,1,1,1,0,0,0,0,0,0,0.5262300344514398,1.5492527511347007,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0,1,0,-0.37233526256993504,1,0,0,0,0,0,0,0,0,-1.5147906783504155,-0.7865098151271236,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1.0,0,0,0,-1.1891297918145805,1,0,0,0,1,1,1,0,1,0.8399764727235153,-0.8940374459291566,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0,1,0,1.2204140694571237,1,0,1,0,1,1,1,1,1,1.3222781783651638,1.9389097561569173,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0,0,0,-0.9440914330411869,0,0,1,0,1,1,1,1,0,-0.2064012761945246,-0.7626469096771585,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0,0,0,-1.229969518276813,1,0,0,0,0,0,0,0,1,0.18745063567893216,-0.9387164552944687,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,0,1,-1.1482900653523482,0,0,1,1,1,0,1,1,1,-0.24979174106193927,-0.9032445688147908,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0,0,0,-1.270809244739045,1,0,0,0,0,0,0,0,0,-0.6302927406684995,-0.9823946904330814,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,1,0,0,-0.7398928007300255,1,0,0,0,0,0,1,1,0,0.8600028411238608,-0.43961922872585985,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0,0,0,-1.1891297918145805,1,1,0,0,0,0,0,0,1,0.3710256793487638,-0.8932145871205371,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,1,1,0,1.0162154371459622,1,1,0,1,1,0,0,1,1,1.020213788326623,1.4111236684229267,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0,1,1,0.40361954021247815,1,1,1,0,0,0,1,1,0,1.0819617575610205,0.7838383831277576,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0,1,1,-1.1482900653523482,1,1,0,0,1,0,1,1,0,1.2171397442633516,-0.8311221062106557,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0,0,0,-0.4131749890321673,1,1,0,0,0,0,0,0,1,-1.3295467706472215,-0.7833073376016856,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0,0,0,-0.9849311595034191,1,1,0,0,0,0,0,1,0,0.6614080211537702,-0.7080268763266324,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,1,0,1.138734616532659,1,1,0,1,0,0,1,1,1,1.1720804153625743,1.6596270286260117,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,1,1,0.4852989931369427,1,0,0,0,0,0,0,0,0,-1.5047774941502425,-0.6557197434111451,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0,1,0,1.6288113340794463,1,1,1,1,1,1,1,1,1,1.7061169060384482,2.744533008649915,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0,0,0,-1.229969518276813,1,0,1,0,1,0,0,0,0,-0.3749565435640972,-0.9496137746518619,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0,0,0,-0.4131749890321673,1,0,0,0,0,0,0,0,0,-1.5047774941502425,-0.8148428454563459,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0,0,1,1,1.6288113340794463,1,0,1,1,0,1,1,0,0,0.12403380241117246,1.1568380571322452,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0,0,-1.270809244739045,0,0,0,0,0,0,0,0,0,-1.337891090814032,-0.9918242075913156,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,1,1,-1.0666106124278838,1,0,1,1,0,0,0,0,0,-0.2931822059293541,-0.8402625108145101,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0,1,0,1.3020935223815882,1,1,0,1,1,1,1,0,1,0.3810388635489363,1.1405810358051953,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0,0,0,-0.658213347805561,1,1,0,0,0,1,0,1,1,0.8132746481897217,-0.3584453192269104,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0,1,0,1.1795743429948913,1,1,1,1,1,1,0,1,1,0.5379120826849744,1.1592843941308437,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1,1,0,-1.1482900653523482,1,1,0,0,0,0,0,0,0,0.34265499078160816,-0.8654597819000743,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0,1,0,0.4444592666747104,1,0,1,1,1,0,0,0,1,0.7148116702213574,0.5769672307553666,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0,0,0,-0.9440914330411869,1,0,0,0,1,0,0,0,1,0.3042711180142796,-0.6895014334190641,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,1,1,0,-0.08645717733430915,1,0,0,1,0,0,0,0,1,-0.47675724959918575,-0.3233515030106523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0,0,0.4444592666747104,1,0,0,1,1,0,1,0,1,0.9000555779245515,0.7559723807709949,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0,1,1,0.97537571068373,0,0,1,1,0,1,1,0,1,-0.4233536005315983,0.28040446824345144,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,1,1,0,-0.7807325271922578,1,0,0,0,0,0,0,0,0,0.1924572277790187,-0.6250960520741442,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0,0,-0.7807325271922578,0,0,0,1,0,0,0,0,0,-1.1860244637780806,-0.8439097768851478,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0,0,0,-0.9440914330411869,0,0,1,0,1,1,0,1,0,-0.463406337332289,-0.7965620362486373,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0,1,0,-0.08645717733430915,1,1,0,1,0,1,1,0,1,0.9818299155592943,0.24462122978213363,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,1,0,0,-1.229969518276813,1,0,0,1,0,0,0,0,1,0.33431067061479763,-0.9291979804271946,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0,1,1,0.3219400872880136,0,0,0,1,1,1,1,1,0,-0.1463221709934889,0.08629874711829238,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0,1,0,1.547131881154982,1,0,0,0,0,0,0,0,0,-1.496433173983432,-0.3650281896958663,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,0,1,0,-0.6990530742677933,1,0,1,0,1,0,1,1,0,1.2371661126636966,-0.26023600844681155,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0,0,1,-0.9032517065789546,1,0,0,0,0,0,0,0,1,-1.4930954459167078,-0.9051349201318897,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0,0,1,-0.82157225365449,1,0,0,0,0,0,0,0,1,-0.6720143415025521,-0.7890006309802421,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,1,1,1.3429332488438204,1,1,1,1,0,1,1,0,1,1.1470474548621428,1.8513086521798323,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,0,0,1,1.6288113340794463,1,0,0,0,0,0,0,0,0,-1.49476430995007,-0.32239520763847285,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1.0,0,1,0,1.1795743429948913,1,1,0,1,0,1,1,0,1,0.9818299155592943,1.5050852485963682,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0,1,0,-0.9440914330411869,0,0,0,0,1,0,1,1,1,-0.5318297627001352,-0.8060805111159114,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,1,0,-0.37233526256993504,1,1,0,0,1,0,0,1,0,0.8499896569236883,-0.09319567029705571,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1,1,0,1.6288113340794463,1,1,0,0,0,0,0,0,1,-1.3011760820800657,-0.14103267833328587,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,0,0,0,0.97537571068373,0,0,0,0,0,0,1,1,1,-0.6620011573023794,0.13809437320680001,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0,0,0,-1.270809244739045,1,0,0,0,0,0,1,0,1,-0.37328767953073516,-0.9789698186350436,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0,1,0,1.547131881154982,1,1,0,1,1,0,1,0,1,1.0118694681598124,1.9341282792960202,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0,0,0,-0.82157225365449,0,0,0,1,1,1,1,1,0,-0.13464012275995413,-0.6721546801562749,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0,1,0,1.547131881154982,1,1,1,0,1,1,0,0,0,0.02056423234272163,1.1143162722111517,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,0,1,0,-0.04561745087207687,1,0,0,0,1,1,0,1,1,0.057279241076688234,-0.10438210220882878,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,1,0,0,-1.270809244739045,1,0,0,0,0,0,0,0,1,0.19579495584574272,-0.9713861739393883,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0,1,0,1.547131881154982,1,1,1,1,0,1,0,0,1,0.7782285034891177,1.6599383806076515,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,0,1,0,-0.9440914330411869,1,0,0,0,1,0,1,1,1,0.17910631551212164,-0.7517273508925052,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0,1,1,0.7303373519103363,1,1,0,1,1,0,1,1,1,1.3072584020649047,1.2291384351544599,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0,1,1,-0.6990530742677933,0,0,1,0,0,0,0,0,1,-1.1509783190774763,-0.793871065550179,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0,0,0,-0.9032517065789546,1,0,0,0,0,0,1,1,1,0.8282944244899808,-0.6188690124413481,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,1,1,0,1.424612701768285,1,1,0,1,0,1,1,1,0,1.2755499854310253,2.1061724885792734,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0,0,0,-0.9440914330411869,1,1,0,0,0,0,1,0,1,0.6897787097209258,-0.6653494154147191,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,1,0,1.3429332488438204,1,1,1,1,0,1,1,0,1,1.1837624635961095,1.9521866942311292,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0,0,0,1.547131881154982,1,1,1,0,0,1,1,1,1,1.3122649941649913,2.2220176651765406,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,0,0,0,-0.5765338948810964,1,0,0,0,0,1,0,0,1,0.3743634074154883,-0.39204909381674946,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,1,1,1.5062921546927495,1,1,1,1,0,1,1,0,0,0.30093338994755553,1.1704041077608367,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0,0,0,-0.0047777244098446,1,1,1,0,0,1,0,0,0,0.7665464552555831,0.22769702563728428,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0,0,0,-0.12729690379654143,0,0,0,1,0,1,0,0,0,-1.0141314683417837,-0.5558647150138073,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,1,1,1.6288113340794463,0,0,1,0,1,0,1,1,1,-0.3632744953305626,0.7552384796714153,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0,1,1,-1.0666106124278838,1,0,0,0,0,0,0,0,0,-1.5014397660835184,-0.9522825059230603,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0,0,0,-0.20897635672100598,1,1,0,0,0,0,1,1,1,1.0318958365601574,0.1515714661263517,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0,0,-0.9440914330411869,1,0,0,0,0,0,0,0,1,-1.508115222216967,-0.9232155744942584,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0,1,1,0.6078181725236395,1,1,0,0,0,0,0,0,0,-1.3395599548473942,-0.48661113852621046,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,0,0,0,-0.7398928007300255,1,0,0,0,0,0,0,0,1,-1.489757717849984,-0.8696407942249518,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0,1,1,-0.2906558096454705,0,0,1,1,1,0,1,1,1,-0.20306354812780036,-0.3344044983588653,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0,1,0,0.7303373519103363,1,1,1,0,1,0,1,1,1,1.3105961301316293,1.324056310700081,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0,0,0,-1.270809244739045,0,0,0,0,0,0,0,1,0,-0.9607278192741964,-0.9867980970305587,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,1,1,0.2811003608257813,1,0,0,0,0,0,0,0,1,-1.496433173983432,-0.6225607573665058,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0,0,0,-0.5765338948810964,1,1,0,0,0,0,0,0,1,0.36435022321531524,-0.38226374582235556,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0,1,1,-0.6173736213433287,1,1,0,0,0,0,0,0,1,-1.319533586447049,-0.8192462520538232,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0,0,0,-1.1891297918145805,1,0,0,0,0,0,1,1,1,0.8266255604566187,-0.8958166001099555,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,1,0,1.0978948900704268,1,0,0,0,0,0,0,0,0,-1.5448302309509332,-0.5322464432637021,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0,1,0,-1.107450338890116,1,1,1,0,0,0,0,1,1,0.8166123762564462,-0.8189571394994434,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,0,0,-1.229969518276813,1,0,0,0,0,0,1,0,1,0.4995282099176462,-0.9348467949512312,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0,1,0,0.6486578989858718,0,0,0,1,1,0,0,0,0,-1.0007805560748868,-0.28910278503027365,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0,0,0,-1.270809244739045,1,0,0,0,0,0,0,0,0,-1.4981020380167944,-0.9939591926082741,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0,1,1,-0.6990530742677933,1,0,1,0,0,1,1,1,0,1.2421727047637832,-0.261192303818991,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,1,0,0,-1.270809244739045,1,0,0,0,0,0,0,0,1,0.19746381987910472,-0.9713639345121284,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0,0,0,-1.0666106124278838,1,1,0,1,0,0,1,0,1,0.8483207928903258,-0.7708977371906133,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0,1,0,-0.658213347805561,1,0,1,1,0,0,0,0,0,0.5362432186516123,-0.4150669010308351,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0,0,0.19942090790131678,0,0,0,0,1,0,0,1,1,-0.8172055124050551,-0.34499046573461883,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,1,0,0,-0.7398928007300255,1,1,0,0,0,0,1,1,1,1.0318958365601574,-0.43641675120042184,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,0,0,-1.270809244739045,1,0,0,0,1,1,1,1,0,0.3142843022144521,-0.9698071746039294,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0,0,0,1.3020935223815882,1,1,1,1,1,1,1,0,0,0.5529318589852333,1.4736164590234877,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,1,1,0,1.5879716076172141,1,1,1,1,1,1,0,0,1,0.9117376261580861,1.9262555220459856,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0,0,0,-1.107450338890116,1,0,0,0,0,0,0,1,0,0.4694886573171281,-0.8131304095573271,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0,1,1,-0.658213347805561,1,0,0,0,0,0,0,0,0,-1.513121814317053,-0.8800488461826252,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0,0,0,-1.229969518276813,1,0,0,1,0,1,0,0,1,-0.32155289449651,-0.9570639827839573,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0,1,1,0.40361954021247815,1,0,0,0,0,0,0,0,0,-1.513121814317053,-0.6170009005515092,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,1,1,0,0.4852989931369427,1,1,0,1,0,0,0,1,0,0.7915794157560146,0.7376470927087664,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0,0,1,-1.270809244739045,1,0,0,0,0,0,0,0,0,0.1690931313119491,-0.9717420047755482,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1,1,0,1.0162154371459622,1,1,0,1,1,0,0,1,0,0.9784921874925703,1.4164166521108033,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0,0,0,-0.8624119801167224,1,0,0,0,0,0,0,0,0,-0.6503191090688446,-0.7839300415649652,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0,0,0,-1.270809244739045,1,1,0,1,0,0,0,0,1,0.5178857142846293,-0.967093964478211,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0,1,1,-0.33149553610770277,1,0,0,0,0,0,0,0,0,-1.4830822617165353,-0.8071702430516507,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0,0,1,0,-0.2906558096454705,1,1,0,0,1,0,0,0,0,-0.3048642541628889,-0.37770466323405844,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0,1,0,1.0162154371459622,1,1,0,0,1,1,1,1,0,1.4441052528005978,1.6525548907573362,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0,0,0,-1.107450338890116,1,0,0,0,0,0,1,0,1,0.5145479862179048,-0.8254955311138793,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0,0,0,-0.7807325271922578,1,0,0,0,0,0,0,0,0,-1.4914265818833459,-0.8833625208443632,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1.0,0,0,0,1.3020935223815882,1,1,0,1,1,0,1,1,1,1.3256159064318884,1.9740480512276954,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0,1,1,0.97537571068373,1,1,0,0,1,1,1,1,1,1.2855631696311978,1.6098107115636429,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0,0,1,-0.08645717733430915,0,0,0,0,0,0,1,1,1,-0.6736832055359141,-0.4210715463910314,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0,1,0,0.40361954021247815,1,1,0,1,1,0,1,0,1,1.020213788326623,0.7583075206332934,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0,0,0,-1.270809244739045,1,0,0,0,0,0,1,1,1,-0.06287896932538364,-0.9748332851646861,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0,0,0,-0.9032517065789546,0,0,1,1,1,0,0,0,0,-0.8005168720714341,-0.8029225124449934,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0,0,0,-0.7398928007300255,0,0,0,0,1,1,1,1,1,-0.323221758529872,-0.6594114883363028,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0,1,1,0.4852989931369427,1,0,0,0,0,0,0,0,0,-1.4714002134830004,-0.5908918129482855,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0,0,0,-1.1891297918145805,1,0,0,0,1,0,0,0,1,0.33597953464815966,-0.8968618531911748,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0,0,1,0.24026063436354905,1,1,0,0,1,0,1,1,1,1.1537229109955913,0.677267047697904,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0,0,-1.1482900653523482,1,1,0,1,0,0,0,0,0,0.4427868327833345,-0.8668608658174535,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0,0,-1.1891297918145805,1,0,1,1,0,0,0,0,0,-0.3115397102963372,-0.9292869381362346,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1,1,0,-1.229969518276813,1,1,0,0,1,0,0,0,0,0.48450843361738716,-0.9258843057654568,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0,1,1,0.7711770783725685,1,1,0,0,0,0,0,0,1,-1.3262090425804973,-0.45912320643286764,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0,1,0,0.7303373519103363,1,1,1,1,0,1,1,1,1,1.5008466299349095,1.4016719118374326,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1,0,0,0.5669784460614072,1,1,1,1,1,0,1,1,1,1.512528678168444,1.1654891943363799,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0,1,0,1.261253795919356,1,1,1,0,0,1,0,0,1,0.6664146132538568,1.3892178325718403,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,0,0,0,-0.658213347805561,1,0,0,0,0,1,0,0,1,0.32930407851471116,-0.4821410136469533,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0,0,0,0.40361954021247815,1,1,0,0,1,1,1,1,1,0.4594754731169556,0.497683672573516,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0,1,0,1.5062921546927495,1,1,0,1,1,0,0,0,1,0.6914475737542883,1.6078758813920238,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0,1,1,-0.04561745087207687,0,0,1,0,1,1,1,1,0,-0.15800421922702346,-0.18044094343798137,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,1,1,0,0.19942090790131678,1,1,0,0,0,0,1,1,1,0.9284262664917071,0.5421625270934882,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,1,1,0,1.6288113340794463,0,0,1,1,1,1,1,1,1,-0.007806456224433971,1.0615421113232046,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0,1,1,0.4444592666747104,0,0,1,0,1,1,1,1,1,-0.14298444292676465,0.17172038722389923,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0,1,0,-1.1482900653523482,0,0,0,1,0,0,1,1,1,-0.5385052188335837,-0.9133635082180845,0.0,0.0,0.0,0.0,0.0,1.0,0.0
